O	  16.60800	    b	  13.88794	   0.00001	 216.36650	  -3.00010    d	  16.62688	   0.00000	 195.92583	   2.99997    h	  20.72654	  -0.00766	 154.39067	  -3.09510
O	  17.11400	    b	  13.90741	   0.00001	 223.39122	  -3.00010    d	  16.63132	   0.00000	 204.34740	   2.99997    h	  20.57747	  -0.00775	 164.86070	  -3.17812
O	  17.62000	    b	  13.94849	   0.00001	 230.41502	  -3.00010    d	  16.64833	   0.00000	 212.76927	   2.99997    h	  19.87653	  -0.00775	 175.13829	  -3.25813
O	  18.12600	    b	  13.87749	   0.00001	 237.43980	  -3.00010    d	  16.66157	   0.00000	 221.19170	   2.99997    h	  18.95157	  -0.00775	 184.96117	  -3.33435
O	  18.63200	    b	  13.84525	   0.00001	 244.46434	  -3.00010    d	  16.65751	   0.00000	 229.61406	   2.99997    h	  18.01191	  -0.00775	 194.31194	  -3.40688
O	  19.13800	    b	  13.85334	   0.00001	 251.49010	  -3.00010    d	  16.65249	   0.00000	 238.03667	   2.99997    h	  17.08742	  -0.00774	 203.18987	  -3.47575
O	  19.64400	    b	  13.90406	   0.00001	 258.51372	  -3.00010    d	  16.64476	   0.00000	 246.45921	   2.99997    h	  16.19100	  -0.00774	 211.60722	  -3.54108
O	  20.15000	    b	  13.90764	   0.00001	 265.53740	  -3.00010    d	  16.63324	   0.00000	 254.88164	   2.99997    h	  15.32800	  -0.00774	 219.57909	  -3.60297
O	  20.65600	    b	  13.90804	   0.00001	 272.56920	  -3.00010    d	  16.63044	   0.00000	 263.30424	   2.99997    h	  16.21026	  -0.00641	 227.32445	  -3.66273
O	  21.16200	    b	  13.90583	   0.00001	 279.59326	  -3.00010    d	  16.62847	   0.00000	 271.72704	   2.99997    h	  18.74767	  -0.00053	 236.20256	  -3.71756
O	  21.66800	    b	  13.95175	   0.00001	 286.62540	  -3.00010    d	  16.62813	   0.00000	 280.14987	   2.99997    h	  20.61156	   0.01533	 246.19389	  -3.66925
O	  22.17400	    b	  13.85929	   0.00001	 293.65579	  -3.00010    d	  16.63039	   0.00000	 288.57285	   2.99997    h	  20.70735	   0.01434	 256.66765	  -3.53495
O	  22.68000	    b	  13.90726	   0.00001	 300.68033	  -3.00010    d	  16.63853	   0.00000	 296.99582	   2.99997    h	  19.87952	   0.01428	 266.97606	  -3.38970
O	  23.18600	    b	  13.91227	   0.00001	 307.71164	  -3.00010    d	  16.65457	   0.00000	 305.41879	   2.99997    h	  18.81237	   0.01428	 276.76341	  -3.24971
O	  23.69200	    b	  13.81557	   0.00001	 314.73990	  -3.00010    d	  16.65812	   0.00000	 313.84152	   2.99997    h	  17.74292	   0.01427	 286.00937	  -3.11701
O	  24.19800	    d	  16.67018	   0.00000	 322.26425	   2.99997    b	  13.90429	   0.00001	 321.76718	  -3.00010    h	  16.70589	   0.01426	 294.72159	  -2.99193
O	  24.70400	    d	  16.66404	   0.00000	 330.68680	   2.99997    b	  13.95187	   0.00001	 328.79788	  -3.00010    h	  15.70972	   0.01425	 302.91885	  -2.87427
O	  25.21000	    d	  16.64868	   0.00000	 339.10959	   2.99997    b	  13.86637	   0.00001	 335.82687	  -3.00010    h	  14.76202	   0.01424	 310.62418	  -2.76373
O	  25.71600	    d	  16.61749	  -0.01541	 347.62576	   2.94889    b	  13.83213	   0.00001	 342.85178	  -3.00010    h	  13.86327	   0.01423	 317.86252	  -2.65991
O	  26.22200	    d	  16.66417	  -0.00194	 356.21399	   2.81911    b	  13.95472	  -0.00868	 349.74234	  -3.10708    h	  13.01585	   0.01423	 324.65945	  -2.56244
O	  26.72800	    d	  16.64693	   0.00495	 364.79611	   2.77333    b	  13.92089	   0.00600	 356.62756	  -3.24090    h	  12.21735	   0.01423	 331.04001	  -2.47094
O	  27.23400	    d	  16.62006	   0.00621	 373.37738	   2.76656    b	  13.82119	   0.01369	 363.50793	  -3.29836    h	  11.46416	   0.01423	 337.02811	  -2.38505
O	  27.74000	    d	  16.62555	   0.00622	 381.95782	   2.76748    b	  13.90494	   0.01603	 370.38602	  -3.30784    h	  10.75510	   0.01423	 342.64633	  -2.30444
O	  28.24600	    d	  16.62979	   0.00614	 390.53796	   2.76879    b	  13.95701	   0.01592	 377.26840	  -3.30321    h	   9.73531	  -0.01798	 347.78815	  -2.30899
O	  28.75200	    d	  16.63336	   0.00605	 399.11838	   2.76978    b	  13.82588	   0.01486	 384.14355	  -3.29826    h	   8.60850	  -0.04834	 352.34579	  -2.46344
O	  29.25800	    d	  16.64055	   0.00592	 407.69937	   2.77034    b	  13.86587	   0.01465	 391.02051	  -3.29577    h	   7.63706	  -0.07515	 356.37128	  -2.71813
O	  29.76400	    d	  16.66271	   0.00576	 416.28067	   2.77118    b	  13.93999	   0.01474	 397.89508	  -3.29511    h	   6.79890	  -0.09889	 359.93503	  -3.03684
O	  30.27000	    d	  16.64383	   0.00606	 424.86343	   2.77156    b	  13.81577	   0.01447	 404.77322	  -3.29489    h	   6.08321	  -0.12000	 363.10101	  -3.39413
O	  30.77600	    d	  16.64592	   0.00642	 433.44955	   2.77213    b	  13.91331	   0.01417	 411.64981	  -3.29435    h	   5.47163	  -0.13885	 365.92770	  -3.77279
O	  31.28200	    d	  16.68421	   0.00639	 442.03259	   2.77282    b	  13.81528	   0.01457	 418.52591	  -3.29403    h	   4.94494	  -0.15577	 368.46390	  -4.16102
O	  31.78800	    d	  16.60624	  -0.01106	 450.68030	   2.74578    b	  13.94189	   0.01487	 425.40347	  -3.29362    h	   4.47055	  -0.17102	 370.74438	  -4.54897
O	  32.28800	    d	  16.63443	   0.00072	 459.33362	   2.57677    b	  13.90320	   0.01435	 432.19376	  -3.29294    h	   3.75075	  -0.18047	 372.75027	  -4.87278
O	  32.78800	    d	  16.68893	   0.01445	 467.97061	   2.49358    b	  13.92414	   0.01360	 438.98474	  -3.29256    h	   2.85008	  -0.15511	 374.35211	  -4.91855
O	  33.28800	    d	  16.68121	   0.01855	 476.60092	   2.47689    b	  13.87227	   0.01420	 445.77368	  -3.29236    h	   2.15240	  -0.14389	 375.56750	  -4.93910
O	  33.78800	    d	  16.64016	   0.01892	 485.22903	   2.47528    b	  13.81655	   0.00209	 452.43933	  -3.36235    h	   1.50641	  -0.13656	 376.46448	  -4.95239
O	  34.28800	    d	  16.59045	   0.01814	 493.85440	   2.47366    b	  13.82649	   0.01368	 459.04550	  -3.51963    h	   0.85892	  -0.13573	 377.03876	  -4.95379
O	  34.78800	    d	  16.61160	   0.01780	 502.47787	   2.47041    b	  13.90008	   0.02622	 465.64383	  -3.60770    h	   0.30829	  -0.14000	 377.31567	  -4.94606
O	  35.28800	    d	  16.66520	   0.01893	 511.10373	   2.46664    b	  13.84472	   0.03166	 472.23544	  -3.63164    h	  -0.01841	  -0.13706	 377.37119	  -4.94743
O	  35.78800	    d	  16.62167	   0.01965	 519.72784	   2.46263    b	  13.85407	   0.02985	 478.82333	  -3.62914    h	  -0.02110	  -0.13297	 377.35541	  -4.95155
O	  36.28800	    d	  16.59104	   0.01955	 528.35068	   2.45906    b	  13.81813	   0.03024	 485.41486	  -3.62488    h	  -0.02607	  -0.13084	 377.33966	  -4.95403
O	  36.78800	    d	  16.60789	   0.01965	 536.97241	   2.45580    b	  13.87756	   0.03095	 492.00354	  -3.62388    h	  -0.02167	  -0.12887	 377.32410	  -4.95588
O	  37.28800	    d	  16.64938	   0.02047	 545.59460	   2.45256    b	  13.81507	   0.02948	 498.59424	  -3.62527    h	  -0.02617	  -0.12732	 377.30853	  -4.95756
O	  37.78800	    d	  16.68639	   0.02139	 554.21747	   2.44900    b	  13.90860	   0.03064	 505.18356	  -3.62767    h	  -0.02261	  -0.12699	 377.29517	  -4.95716
